 "month" "caisson" "hours" "month" "caisson" "hours" "match?"
1369 2004-12-01 8 30 2013-01-01 7 44325 FALSE
1370 2005-01-01 8 58 2013-02-01 7 35460 FALSE
1371 2005-02-01 8 25 2013-03-01 7 35460 FALSE
1372 2005-04-01 8 29 2013-04-01 7 44325 FALSE
1373 2005-05-01 8 30 2013-05-01 7 44325 FALSE
1374 2005-06-01 8 31 2013-06-01 7 35460 FALSE
1375 2005-07-01 8 32 2013-07-01 7 44325 FALSE
1376 2005-08-01 8 29 2013-08-01 7 44325 FALSE
1377 2005-09-01 8 29 2013-09-01 7 44331 FALSE
1378 2005-10-01 8 36 2013-10-01 7 44335 FALSE
1379 2005-11-01 8 26 2013-11-01 7 44335 FALSE
1380 2005-12-01 8 27 2013-12-01 7 35468 FALSE
1381 2006-01-01 8 57 2014-01-01 7 44335 FALSE
1382 2006-03-01 8 27 2014-02-01 7 35470 FALSE
1383 2006-04-01 8 34 2014-03-01 7 44340 FALSE
1384 2006-05-01 8 29 2014-04-01 7 44340 FALSE
1385 2006-06-01 8 59 2014-05-01 7 35472 FALSE
1386 2006-07-01 8 32 2014-06-01 7 44340 FALSE
1387 2006-09-01 8 32 2014-07-01 7 44340 FALSE
1388 2006-10-01 8 31 2014-08-01 7 35473 FALSE
1389 2006-11-01 8 26 2014-09-01 7 44350 FALSE
1390 2006-12-01 8 29 2014-10-01 7 44350 FALSE
1391 2007-01-01 8 29 2014-11-01 7 35482 FALSE
1392 2007-02-01 8 27 2014-12-01 7 44355 FALSE
1393 2007-03-01 8 54 2015-01-01 7 35484 FALSE
1394 2007-04-01 8 28 2015-02-01 7 44356 FALSE
1395 2007-05-01 8 29 2015-03-01 7 44362 FALSE
1396 2007-06-01 8 37 2015-04-01 7 44365 FALSE
1397 2007-08-01 8 35 2015-05-01 7 35492 FALSE
1398 2007-09-01 8 44 1998-10-01 8 102331 FALSE
1399 2007-10-01 8 38 1998-11-01 8 128985 FALSE
1400 2007-11-01 8 53 1998-12-01 8 103744 FALSE
1401 2008-01-01 8 31 1999-01-01 8 104042 FALSE
1402 2008-02-01 8 56 1999-02-01 8 104266 FALSE
1403 2008-03-01 8 27 1999-03-01 8 130567 FALSE
1404 2008-05-01 8 30 1999-04-01 8 104597 FALSE
1405 2008-06-01 8 59 1999-05-01 8 104816 FALSE
1406 2008-08-01 8 31 1999-06-01 8 131132 FALSE
1407 2008-09-01 8 32 1999-07-01 8 104923 FALSE
1408 2008-10-01 8 46 1999-08-01 8 131176 FALSE
1409 2008-11-01 8 30 1999-09-01 8 105197 FALSE
1410 2008-12-01 8 51 1999-10-01 8 105571 FALSE
1411 2009-02-01 8 29 1999-11-01 8 105939 FALSE
1412 2009-03-01 8 24 1999-12-01 8 132746 FALSE
1413 2009-04-01 8 27 2000-01-01 8 106360 FALSE
1414 2009-05-01 8 30 2000-02-01 8 133131 FALSE
1415 2009-06-01 8 28 2000-03-01 8 106794 FALSE
1416 2009-07-01 8 29 2000-04-01 8 106889 FALSE
1417 2009-08-01 8 60 2000-05-01 8 133703 FALSE
1418 2009-10-01 8 33 2000-06-01 8 107000 FALSE
1419 2009-11-01 8 49 2000-07-01 8 107078 FALSE
1420 2010-01-01 8 28 2000-08-01 8 133925 FALSE
1421 2010-02-01 8 18 2000-09-01 8 107208 FALSE
1422 2010-03-01 8 17 2000-10-01 8 107503 FALSE
1423 2010-05-01 8 12 2000-11-01 8 134701 FALSE
1424 2010-06-01 8 26 2000-12-01 8 107851 FALSE
1425 2010-07-01 8 29 2001-01-01 8 134858 FALSE
1426 2010-08-01 8 32 2001-02-01 8 107911 FALSE
1427 2010-09-01 8 29 2001-03-01 8 107929 FALSE
1428 2010-10-01 8 27 2001-04-01 8 107944 FALSE
1429 2010-11-01 8 19 2001-05-01 8 134948 FALSE
1430 2010-12-01 8 32 2001-06-01 8 107964 FALSE
1431 2011-01-01 8 39 2001-07-01 8 107967 FALSE
1432 2011-02-01 8 41 2001-08-01 8 107969 FALSE
1433 2011-03-01 8 53 2001-09-01 8 107976 FALSE
1434 2011-05-01 8 27 2001-10-01 8 134994 FALSE
1435 2011-06-01 8 27 2001-11-01 8 108049 FALSE
1436 2011-07-01 8 32 2001-12-01 8 81060 FALSE
1437 2011-08-01 8 27 2002-01-01 8 27025 FALSE
1438 2011-09-01 8 29 2002-02-01 8 108126 FALSE
1439 2011-10-01 8 48 2002-03-01 8 108135 FALSE
1440 2011-12-01 8 23 2002-04-01 8 135170 FALSE
1441 2012-01-01 8 37 2002-05-01 8 108136 FALSE
1442 2012-02-01 8 35 2002-06-01 8 108140 FALSE
1443 2012-04-01 8 30 2002-07-01 8 108142 FALSE
1444 2012-05-01 8 26 2002-08-01 8 108144 FALSE
1445 2012-06-01 8 29 2002-09-01 8 108146 FALSE
1446 2012-07-01 8 27 2002-10-01 8 135199 FALSE
1447 2012-08-01 8 32 2002-11-01 8 81137 FALSE
1448 2012-09-01 8 30 2002-12-01 8 135244 FALSE
1449 2012-10-01 8 27 2003-01-01 8 108205 FALSE
1450 2012-11-01 8 28 2003-02-01 8 108211 FALSE
1451 2012-12-01 8 29 2003-03-01 8 135270 FALSE
1452 2013-01-01 8 36 2003-04-01 8 108217 FALSE
1453 2013-02-01 8 42 2003-05-01 8 108220 FALSE
1454 2013-03-01 8 30 2003-06-01 8 108223 FALSE
1455 2013-04-01 8 29 2003-07-01 8 135290 FALSE
1456 2013-05-01 8 28 2003-08-01 8 108232 FALSE
1457 2013-06-01 8 29 2003-09-01 8 135294 FALSE
1458 2013-07-01 8 28 2003-10-01 8 108240 FALSE
1459 2013-08-01 8 30 2003-11-01 8 108243 FALSE
1460 2013-09-01 8 29 2003-12-01 8 135316 FALSE
1461 2013-10-01 8 27 2004-01-01 8 108263 FALSE
1462 2013-11-01 8 29 2004-02-01 8 108269 FALSE
1463 2013-12-01 8 33 2004-03-01 8 135343 FALSE
1464 2014-01-01 8 35 2004-04-01 8 108276 FALSE
1465 2014-02-01 8 24 2004-05-01 8 135345 FALSE
1466 2014-03-01 8 37 2004-06-01 8 81210 FALSE
1467 2014-04-01 8 27 2004-07-01 8 108280 FALSE
1468 2014-05-01 8 28 2004-08-01 8 135350 FALSE
1469 2014-06-01 8 27 2004-09-01 8 108280 FALSE
1470 2014-07-01 8 31 2004-10-01 8 108285 FALSE
1471 2014-08-01 8 31 2004-11-01 8 135360 FALSE
1472 2014-09-01 8 31 2004-12-01 8 108292 FALSE
1473 2014-10-01 8 33 2005-01-01 8 135368 FALSE
1474 2014-11-01 8 30 2005-02-01 8 108300 FALSE
1475 2014-12-01 8 28 2005-03-01 8 108304 FALSE
1476 2015-01-01 8 32 2005-04-01 8 135380 FALSE
1477 2015-02-01 8 24 2005-05-01 8 108305 FALSE
1478 2015-03-01 8 29 2005-06-01 8 135385 FALSE
1479 2015-04-01 8 21 2005-07-01 8 108308 FALSE
1480 2015-05-01 8 28 2005-08-01 8 135385 FALSE
1481 1998-10-01 9 0 2005-09-01 8 135388 FALSE
1482 1998-11-01 9 135 2005-10-01 8 135390 FALSE
1483 1998-12-01 9 111 2005-11-01 8 135392 FALSE
1484 1999-01-01 9 133 2005-12-01 8 108318 FALSE
1485 1999-02-01 9 98 2006-01-01 8 135411 FALSE
1486 1999-03-01 9 84 2006-02-01 8 108333 FALSE
1487 1999-04-01 9 77 2006-03-01 8 135424 FALSE
1488 1999-05-01 9 95 2006-04-01 8 108344 FALSE
1489 1999-06-01 9 54 2006-05-01 8 135430 FALSE
1490 1999-07-01 9 39 2006-06-01 8 162516 FALSE
1491 1999-08-01 9 42 2006-07-01 8 108344 FALSE
1492 1999-09-01 9 67 2006-08-01 8 108344 FALSE
1493 1999-10-01 9 101 2006-09-01 8 135432 FALSE
1494 1999-11-01 9 139 2006-10-01 8 135439 FALSE
1495 1999-12-01 9 93 2006-11-01 8 135442 FALSE
1496 2000-01-01 9 102 2006-12-01 8 135447 FALSE
1497 2000-02-01 9 84 2007-01-01 8 135450 FALSE
1498 2000-03-01 9 207 2007-02-01 8 135455 FALSE
1499 2000-04-01 9 101 2007-03-01 8 162552 FALSE
1500 2000-05-01 9 72 2007-04-01 8 108369 FALSE
1501 2000-06-01 9 82 2007-05-01 8 135465 FALSE
1502 2000-07-01 9 56 2007-06-01 8 135470 FALSE
1503 2000-08-01 9 47 2007-07-01 8 108380 FALSE
1504 2000-09-01 9 59 2007-08-01 8 135487 FALSE
1505 2000-10-01 9 96 2007-09-01 8 108405 FALSE
1506 2000-11-01 9 144 2007-10-01 8 135517 FALSE
1507 2000-12-01 9 106 2007-11-01 8 162625 FALSE
1508 2001-01-01 9 66 2007-12-01 8 108420 FALSE
1509 2001-02-01 9 66 2008-01-01 8 135525 FALSE
1510 2001-03-01 9 47 2008-02-01 8 162647 FALSE
1511 2001-04-01 9 34 2008-03-01 8 162648 FALSE
1512 2001-05-01 9 53 2008-04-01 8 108432 FALSE
1513 2001-06-01 9 41 2008-05-01 8 135540 FALSE
1514 2001-07-01 9 33 2008-06-01 8 135540 FALSE
1515 2001-08-01 9 36 2008-07-01 8 81324 FALSE
1516 2001-09-01 9 43 2008-08-01 8 135540 FALSE
1517 2001-10-01 9 73 2008-09-01 8 135546 FALSE
1518 2001-11-01 9 57 2008-10-01 8 135575 FALSE
1519 2001-12-01 9 71 2008-11-01 8 108460 FALSE
1520 2002-01-01 9 45 2008-12-01 8 162692 FALSE
1521 2002-02-01 9 49 2009-01-01 8 108465 FALSE
1522 2002-03-01 9 43 2009-02-01 8 108468 FALSE
1523 2002-04-01 9 29 2009-03-01 8 108470 FALSE
1524 2002-05-01 9 37 2009-04-01 8 135590 FALSE
1525 2002-06-01 9 35 2009-05-01 8 108472 FALSE
1526 2002-07-01 9 25 2009-06-01 8 135590 FALSE
1527 2002-08-01 9 44 2009-07-01 8 135590 FALSE
1528 2002-09-01 9 67 2009-08-01 8 135590 FALSE
1529 2002-10-01 9 39 2009-09-01 8 108472 FALSE
1530 2002-11-01 9 93 2009-10-01 8 135590 FALSE
1531 2002-12-01 9 53 2009-11-01 8 135590 FALSE
1532 2003-01-01 9 40 2009-12-01 8 108472 FALSE
1533 2003-02-01 9 34 2010-01-01 8 54239 FALSE
1534 2003-03-01 9 19 2010-02-01 8 108480 FALSE
1535 2003-04-01 9 34 2010-03-01 8 135600 FALSE
1536 2003-05-01 9 30 2010-04-01 8 108480 FALSE
1537 2003-06-01 9 41 2010-05-01 8 135600 FALSE
1538 2003-07-01 9 25 2010-06-01 8 135600 FALSE
1539 2003-08-01 9 28 2010-07-01 8 135600 FALSE
1540 2003-09-01 9 24 2010-08-01 8 135600 FALSE
1541 2003-10-01 9 28 2010-09-01 8 135600 FALSE
1542 2003-11-01 9 53 2010-10-01 8 135600 FALSE
1543 2003-12-01 9 48 2010-11-01 8 135619 FALSE
1544 2004-01-01 9 45 2010-12-01 8 108518 FALSE
1545 2004-02-01 9 36 2011-01-01 8 135705 FALSE
1546 2004-03-01 9 62 2011-02-01 8 135761 FALSE
1547 2004-04-01 9 32 2011-03-01 8 108616 FALSE
1548 2004-05-01 9 66 2011-04-01 8 108618 FALSE
1549 2004-07-01 9 26 2011-05-01 8 135775 FALSE
1550 2004-08-01 9 29 2011-06-01 8 135775 FALSE
1551 2004-09-01 9 25 2011-07-01 8 108620 FALSE
1552 2004-10-01 9 35 2011-08-01 8 135775 FALSE
1553 2004-11-01 9 31 2011-09-01 8 135775 FALSE
1554 2004-12-01 9 31 2011-10-01 8 135775 FALSE
1555 2005-01-01 9 49 2011-11-01 8 108620 FALSE
1556 2005-02-01 9 15 2011-12-01 8 135786 FALSE
1557 2005-04-01 9 3 2012-01-01 8 135810 FALSE
1558 2005-05-01 9 6 2012-02-01 8 162972 FALSE
1559 2005-06-01 9 34 2012-03-01 8 108656 FALSE
1560 2005-07-01 9 29 2012-04-01 8 135824 FALSE
1561 2005-08-01 9 32 2012-05-01 8 108660 FALSE
1562 2005-09-01 9 26 2012-06-01 8 108660 FALSE
1563 2005-10-01 9 29 2012-07-01 8 135825 FALSE
1564 2005-11-01 9 23 2012-08-01 8 135825 FALSE
1565 2005-12-01 9 30 2012-09-01 8 108661 FALSE
1566 2006-01-01 9 51 2012-10-01 8 135830 FALSE
1567 2006-03-01 9 25 2012-11-01 8 163003 FALSE
1568 2006-04-01 9 42 2012-12-01 8 135857 FALSE
1569 2006-05-01 9 25 2013-01-01 8 135887 FALSE
1570 2006-06-01 9 53 2013-02-01 8 108731 FALSE
1571 2006-07-01 9 28 2013-03-01 8 108747 FALSE
1572 2006-09-01 9 29 2013-04-01 8 135942 FALSE
1573 2006-10-01 9 33 2013-05-01 8 135945 FALSE
1574 2006-11-01 9 23 2013-06-01 8 108756 FALSE
1575 2006-12-01 9 25 2013-07-01 8 135945 FALSE
1576 2007-01-01 9 23 2013-08-01 8 135945 FALSE
1577 2007-02-01 9 1 2013-09-01 8 135945 FALSE
1578 2007-03-01 9 0 2013-10-01 8 135948 FALSE
1579 2007-04-01 9 0 2013-11-01 8 135959 FALSE
1580 2007-05-01 9 43 2013-12-01 8 108781 FALSE
1581 2007-06-01 9 44 2014-01-01 8 135993 FALSE
1582 2007-08-01 9 56 2014-02-01 8 108813 FALSE
1583 2007-09-01 9 58 2014-03-01 8 136040 FALSE
1584 2007-10-01 9 44 2014-04-01 8 136046 FALSE
1585 2007-11-01 9 91 2014-05-01 8 108844 FALSE
1586 2008-01-01 9 47 2014-06-01 8 136058 FALSE
1587 2008-02-01 9 88 2014-07-01 8 136060 FALSE
1588 2008-03-01 9 46 2014-08-01 8 108851 FALSE
1589 2008-05-01 9 51 2014-09-01 8 136072 FALSE
1590 2008-06-01 9 96 2014-10-01 8 136078 FALSE
1591 2008-08-01 9 52 2014-11-01 8 108873 FALSE
1592 2008-09-01 9 53 2014-12-01 8 136107 FALSE
1593 2008-10-01 9 51 2015-01-01 8 108899 FALSE
1594 2008-11-01 9 54 2015-02-01 8 136130 FALSE
1595 2008-12-01 9 90 2015-03-01 8 136147 FALSE
1596 2009-02-01 9 50 2015-04-01 8 136153 FALSE
1597 2009-03-01 9 41 2015-05-01 8 108924 FALSE
1598 2009-04-01 9 42 1998-10-01 9 36537 FALSE
1599 2009-05-01 9 51 1998-11-01 9 45909 FALSE
1600 2009-06-01 9 44 1998-12-01 9 36895 FALSE
1601 2009-07-01 9 50 1999-01-01 9 37023 FALSE
1602 2009-08-01 9 99 1999-02-01 9 37142 FALSE
1603 2009-10-01 9 51 1999-03-01 9 46541 FALSE
1604 2009-11-01 9 94 1999-04-01 9 37356 FALSE
1605 2010-01-01 9 54 1999-05-01 9 37385 FALSE
1606 2010-02-01 9 40 1999-06-01 9 46782 FALSE
1607 2010-03-01 9 84 1999-07-01 9 37446 FALSE
1608 2010-05-01 9 54 1999-08-01 9 46826 FALSE
1609 2010-06-01 9 46 1999-09-01 9 37553 FALSE
1610 2010-07-01 9 49 1999-10-01 9 37713 FALSE
1611 2010-08-01 9 50 1999-11-01 9 37864 FALSE
1612 2010-09-01 9 49 1999-12-01 9 47471 FALSE
1613 2010-10-01 9 47 2000-01-01 9 38086 FALSE
1614 2010-11-01 9 51 2000-02-01 9 47834 FALSE
1615 2010-12-01 9 48 2000-03-01 9 38511 FALSE
1616 2011-01-01 9 129 2000-04-01 9 38597 FALSE
1617 2011-02-01 9 151 2000-05-01 9 48354 FALSE
1618 2011-03-01 9 166 2000-06-01 9 38747 FALSE
1619 2011-05-01 9 54 2000-07-01 9 38783 FALSE
1620 2011-06-01 9 51 2000-08-01 9 48513 FALSE
1621 2011-07-01 9 54 2000-09-01 9 38902 FALSE
1622 2011-08-01 9 46 2000-10-01 9 39033 FALSE
1623 2011-09-01 9 53 2000-11-01 9 49002 FALSE
1624 2011-10-01 9 96 2000-12-01 9 39334 FALSE
1625 2011-12-01 9 51 2001-01-01 9 49266 FALSE
1626 2012-01-01 9 112 2001-02-01 9 39496 FALSE
1627 2012-02-01 9 107 2001-03-01 9 39542 FALSE
1628 2012-04-01 9 78 2001-04-01 9 39578 FALSE
1629 2012-05-01 9 60 2001-05-01 9 49522 FALSE
1630 2012-06-01 9 56 2001-06-01 9 39629 FALSE
1631 2012-07-01 9 52 2001-07-01 9 39643 FALSE
1632 2012-08-01 9 61 2001-08-01 9 39657 FALSE
1633 2012-09-01 9 64 2001-09-01 9 39682 FALSE
1634 2012-10-01 9 55 2001-10-01 9 49719 FALSE
1635 2012-11-01 9 56 2001-11-01 9 39828 FALSE
1636 2012-12-01 9 50 2001-12-01 9 29905 FALSE
1637 2013-01-01 9 54 2002-01-01 9 9975 FALSE
1638 2013-02-01 9 57 2002-02-01 9 39957 FALSE
1639 2013-03-01 9 46 2002-03-01 9 39981 FALSE
1640 2013-04-01 9 49 2002-04-01 9 49993 FALSE
1641 2013-05-01 9 56 2002-05-01 9 40005 FALSE
1642 2013-06-01 9 60 2002-06-01 9 40024 FALSE
1643 2013-07-01 9 54 2002-07-01 9 40024 FALSE
1644 2013-08-01 9 59 2002-08-01 9 40053 FALSE
1645 2013-09-01 9 61 2002-09-01 9 40122 FALSE
1646 2013-10-01 9 63 2002-10-01 9 50230 FALSE
1647 2013-11-01 9 52 2002-11-01 9 30181 FALSE
1648 2013-12-01 9 53 2002-12-01 9 50355 FALSE
1649 2014-01-01 9 60 2003-01-01 9 40304 FALSE
1650 2014-02-01 9 46 2003-02-01 9 40316 FALSE
1651 2014-03-01 9 69 2003-03-01 9 50398 FALSE
1652 2014-04-01 9 54 2003-04-01 9 40334 FALSE
1653 2014-05-01 9 59 2003-05-01 9 40351 FALSE
1654 2014-06-01 9 50 2003-06-01 9 40356 FALSE
1655 2014-07-01 9 58 2003-07-01 9 50445 FALSE
1656 2014-08-01 9 59 2003-08-01 9 40356 FALSE
1657 2014-09-01 9 54 2003-09-01 9 50446 FALSE
1658 2014-10-01 9 58 2003-10-01 9 40377 FALSE
1659 2014-11-01 9 58 2003-11-01 9 40421 FALSE
1660 2014-12-01 9 48 2003-12-01 9 50574 FALSE
1661 2015-01-01 9 58 2004-01-01 9 40491 FALSE
1662 2015-02-01 9 53 2004-02-01 9 40526 FALSE
1663 2015-03-01 9 59 2004-03-01 9 50721 FALSE
1664 2015-04-01 9 39 2004-04-01 9 40601 FALSE
1665 2015-05-01 9 63 2004-05-01 9 50763 FALSE
1666 1998-10-01 10 0 2004-06-01 9 30459 FALSE
1667 1998-11-01 10 1292 2004-07-01 9 40612 FALSE
1668 1998-12-01 10 1316 2004-08-01 9 50765 FALSE
1669 1999-01-01 10 926 2004-09-01 9 40612 FALSE
1670 1999-02-01 10 371 2004-10-01 9 40625 FALSE
1671 1999-03-01 10 230 2004-11-01 9 50792 FALSE
1672 1999-04-01 10 144 2004-12-01 9 40640 FALSE
1673 1999-05-01 10 141 2005-01-01 9 50803 FALSE
1674 1999-06-01 10 106 2005-02-01 9 40644 FALSE
1675 1999-07-01 10 56 2005-03-01 9 40645 FALSE
1676 1999-08-01 10 46 2005-04-01 9 50819 FALSE
1677 1999-09-01 10 126 2005-05-01 9 40667 FALSE
1678 1999-10-01 10 560 2005-06-01 9 50840 FALSE
1679 1999-11-01 10 949 2005-07-01 9 40677 FALSE
1680 1999-12-01 10 593 2005-08-01 9 50855 FALSE
1681 2000-01-01 10 357 2005-09-01 9 50857 FALSE
1682 2000-02-01 10 110 2005-10-01 9 50860 FALSE
1683 2000-03-01 10 946 2005-11-01 9 50864 FALSE
1684 2000-04-01 10 303 2005-12-01 9 40698 FALSE
1685 2000-05-01 10 127 2006-01-01 9 50882 FALSE
1686 2000-06-01 10 138 2006-02-01 9 40709 FALSE
1687 2000-07-01 10 89 2006-03-01 9 50907 FALSE
1688 2000-08-01 10 97 2006-04-01 9 40736 FALSE
1689 2000-09-01 10 85 2006-05-01 9 50925 FALSE
1690 2000-10-01 10 585 2006-06-01 9 61110 FALSE
1691 2000-11-01 10 781 2006-07-01 9 40740 FALSE
1692 2000-12-01 10 521 2006-08-01 9 40740 FALSE
1693 2001-01-01 10 95 2006-09-01 9 50930 FALSE
1694 2001-02-01 10 36 2006-10-01 9 50935 FALSE
1695 2001-03-01 10 43 2006-11-01 9 50935 FALSE
1696 2001-04-01 10 36 2006-12-01 9 50935 FALSE
1697 2001-05-01 10 34 2007-01-01 9 50935 FALSE
1698 2001-06-01 10 34 2007-02-01 9 50935 FALSE
1699 2001-07-01 10 27 2007-03-01 9 61122 FALSE
1700 2001-08-01 10 56 2007-04-01 9 40748 FALSE
1701 2001-09-01 10 96 2007-05-01 9 50935 FALSE
1702 2001-10-01 10 129 2007-06-01 9 50935 FALSE
1703 2001-11-01 10 268 2007-07-01 9 40748 FALSE
1704 2001-12-01 10 176 2007-08-01 9 50935 FALSE
1705 2002-01-01 10 51 2007-09-01 9 40748 FALSE
1706 2002-02-01 10 32 2007-10-01 9 50935 FALSE
1707 2002-03-01 10 27 2007-11-01 9 61122 FALSE
1708 2002-04-01 10 20 2007-12-01 9 40748 FALSE
1709 2002-05-01 10 23 2008-01-01 9 50935 FALSE
1710 2002-06-01 10 22 2008-02-01 9 61122 FALSE
1711 2002-07-01 10 25 2008-03-01 9 61122 FALSE
1712 2002-08-01 10 47 2008-04-01 9 40748 FALSE
1713 2002-09-01 10 34 2008-05-01 9 50935 FALSE
1714 2002-10-01 10 37 2008-06-01 9 50935 FALSE
1715 2002-11-01 10 44 2008-07-01 9 30561 FALSE
1716 2002-12-01 10 15 2008-08-01 9 50935 FALSE
1717 2003-01-01 10 14 2008-09-01 9 50935 FALSE
1718 2003-02-01 10 7 2008-10-01 9 50935 FALSE
1719 2003-03-01 10 6 2008-11-01 9 40748 FALSE
1720 2003-04-01 10 15 2008-12-01 9 61122 FALSE
1721 2003-05-01 10 17 2009-01-01 9 40748 FALSE
1722 2003-06-01 10 45 2009-02-01 9 40748 FALSE
1723 2003-07-01 10 33 2009-03-01 9 40751 FALSE
1724 2003-08-01 10 25 2009-04-01 9 50940 FALSE
1725 2003-09-01 10 22 2009-05-01 9 40752 FALSE
1726 2003-10-01 10 30 2009-06-01 9 50940 FALSE
1727 2003-11-01 10 36 2009-07-01 9 50940 FALSE
1728 2003-12-01 10 25 2009-08-01 9 50940 FALSE
1729 2004-01-01 10 20 2009-09-01 9 40752 FALSE
1730 2004-02-01 10 19 2009-10-01 9 50940 FALSE
1731 2004-03-01 10 17 2009-11-01 9 50940 FALSE
1732 2004-04-01 10 22 2009-12-01 9 40752 FALSE
1733 2004-05-01 10 43 2010-01-01 9 20376 FALSE
1734 2004-07-01 10 24 2010-02-01 9 40752 FALSE
1735 2004-08-01 10 25 2010-03-01 9 50940 FALSE
1736 2004-09-01 10 27 2010-04-01 9 40752 FALSE
1737 2004-10-01 10 28 2010-05-01 9 50940 FALSE
1738 2004-11-01 10 26 2010-06-01 9 50940 FALSE
1739 2004-12-01 10 24 2010-07-01 9 50940 FALSE
1740 2005-01-01 10 30 2010-08-01 9 50940 FALSE
1741 2005-02-01 10 14 2010-09-01 9 50944 FALSE
1742 2005-04-01 10 17 2010-10-01 9 50947 FALSE
1743 2005-05-01 10 22 2010-11-01 9 50950 FALSE
1744 2005-06-01 10 24 2010-12-01 9 40820 FALSE
1745 2005-07-01 10 23 2011-01-01 9 51225 FALSE
1746 2005-08-01 10 22 2011-02-01 9 51415 FALSE
1747 2005-09-01 10 23 2011-03-01 9 41164 FALSE
1748 2005-10-01 10 24 2011-04-01 9 41179 FALSE
1749 2005-11-01 10 27 2011-05-01 9 51475 FALSE
1750 2005-12-01 10 17 2011-06-01 9 51475 FALSE
1751 2006-01-01 10 17 2011-07-01 9 41180 FALSE
1752 2006-03-01 10 13 2011-08-01 9 51475 FALSE
1753 2006-04-01 10 16 2011-09-01 9 51480 FALSE
1754 2006-05-01 10 20 2011-10-01 9 51480 FALSE
1755 2006-06-01 10 51 2011-11-01 9 41185 FALSE
1756 2006-07-01 10 27 2011-12-01 9 51519 FALSE
1757 2006-09-01 10 28 2012-01-01 9 51594 FALSE
1758 2006-10-01 10 26 2012-02-01 9 61933 FALSE
1759 2006-11-01 10 19 2012-03-01 9 41324 FALSE
1760 2006-12-01 10 16 2012-04-01 9 51664 FALSE
1761 2007-01-01 10 15 2012-05-01 9 41332 FALSE
1762 2007-02-01 10 13 2012-06-01 9 41332 FALSE
1763 2007-03-01 10 25 2012-07-01 9 51665 FALSE
1764 2007-04-01 10 21 2012-08-01 9 51673 FALSE
1765 2007-05-01 10 22 2012-09-01 9 41348 FALSE
1766 2007-06-01 10 23 2012-10-01 9 51694 FALSE
1767 2007-08-01 10 26 2012-11-01 9 62036 FALSE
1768 2007-09-01 10 25 2012-12-01 9 51705 FALSE
1769 2007-10-01 10 19 2013-01-01 9 51713 FALSE
1770 2007-11-01 10 30 2013-02-01 9 41372 FALSE
1771 2008-01-01 10 15 2013-03-01 9 41372 FALSE
1772 2008-02-01 10 25 2013-04-01 9 51718 FALSE
1773 2008-03-01 10 15 2013-05-01 9 51722 FALSE
1774 2008-05-01 10 24 2013-06-01 9 41384 FALSE
1775 2008-06-01 10 44 2013-07-01 9 51730 FALSE
1776 2008-08-01 10 26 2013-08-01 9 51731 FALSE
1777 2008-09-01 10 26 2013-09-01 9 51747 FALSE
1778 2008-10-01 10 19 2013-10-01 9 51755 FALSE
1779 2008-11-01 10 19 2013-11-01 9 51755 FALSE
1780 2008-12-01 10 28 2013-12-01 9 41405 FALSE
1781 2009-02-01 10 11 2014-01-01 9 51765 FALSE
1782 2009-03-01 10 11 2014-02-01 9 41429 FALSE
1783 2009-04-01 10 16 2014-03-01 9 51805 FALSE
1784 2009-05-01 10 23 2014-04-01 9 51810 FALSE
1785 2009-06-01 10 20 2014-05-01 9 41448 FALSE
1786 2009-07-01 10 23 2014-06-01 9 51810 FALSE
1787 2009-08-01 10 44 2014-07-01 9 51810 FALSE
1788 2009-10-01 10 19 2014-08-01 9 41448 FALSE
1789 2009-11-01 10 25 2014-09-01 9 51815 FALSE
1790 2010-01-01 10 14 2014-10-01 9 51818 FALSE
1791 2010-02-01 10 8 2014-11-01 9 41460 FALSE
1792 2010-03-01 10 15 2014-12-01 9 51825 FALSE
1793 2010-05-01 10 11 2015-01-01 9 41463 FALSE
1794 2010-06-01 10 16 2015-02-01 9 51831 FALSE
1795 2010-07-01 10 19 2015-03-01 9 51835 FALSE
1796 2010-08-01 10 22 2015-04-01 9 51844 FALSE
1797 2010-09-01 10 18 2015-05-01 9 41480 FALSE
1798 2010-10-01 10 15 1998-10-01 10 80418 FALSE
1799 2010-11-01 10 8 1998-11-01 10 101652 FALSE
1800 2010-12-01 10 8 1998-12-01 10 82575 FALSE
1801 2011-01-01 10 85 1999-01-01 10 82955 FALSE
1802 2011-02-01 10 60 1999-02-01 10 83119 FALSE
1803 2011-03-01 10 83 1999-03-01 10 104031 FALSE
1804 2011-05-01 10 14 1999-04-01 10 83276 FALSE
1805 2011-06-01 10 17 1999-05-01 10 83351 FALSE
1806 2011-07-01 10 24 1999-06-01 10 104229 FALSE
1807 2011-08-01 10 20 1999-07-01 10 83394 FALSE
1808 2011-09-01 10 19 1999-08-01 10 104257 FALSE
1809 2011-10-01 10 35 1999-09-01 10 83523 FALSE
1810 2011-12-01 10 23 1999-10-01 10 83883 FALSE
1811 2012-01-01 10 60 1999-11-01 10 84225 FALSE
1812 2012-02-01 10 17 1999-12-01 10 105582 FALSE
1813 2012-04-01 10 47 2000-01-01 10 84575 FALSE
1814 2012-05-01 10 16 2000-02-01 10 105920 FALSE
1815 2012-06-01 10 21 2000-03-01 10 85153 FALSE
1816 2012-07-01 10 20 2000-04-01 10 85228 FALSE
1817 2012-08-01 10 25 2000-05-01 10 106605 FALSE
1818 2012-09-01 10 22 2000-06-01 10 85329 FALSE
